EP012024,             ALETTA,     16,
20240804, 1200,  , TD, 15.9N, 112.8W,  30, 1007,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  100,
20240804, 1800,  , TD, 15.7N, 113.1W,  30, 1007,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   70,
20240805, 0000,  , TS, 15.2N, 113.1W,  35, 1003,    0,    0,   60,   60,    0,    0,    0,    0,    0,    0,    0,    0,   60,
20240805, 0600,  , TS, 15.0N, 114.0W,  35, 1003,    0,    0,   60,   60,    0,    0,    0,    0,    0,    0,    0,    0,   60,
20240805, 1200,  , TS, 14.7N, 114.1W,  40, 1001,    0,    0,   60,   60,    0,    0,    0,    0,    0,    0,    0,    0,   60,
20240805, 1800,  , TS, 13.8N, 114.0W,  40, 1001,    0,   80,   80,   60,    0,    0,    0,    0,    0,    0,    0,    0,   60,
EP062024,              FABIO,     18,
20240801, 1200,  , DB,  9.9N,  94.1W,  15, 1012,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  120,
20240801, 1800,  , DB, 10.0N,  94.4W,  15, 1012,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  120,
20240802, 0000,  , DB, 10.0N,  94.7W,  15, 1012,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  120,
20240802, 0600,  , DB, 10.2N,  95.3W,  15, 1012,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  120,
20240802, 1200,  , DB, 10.4N,  95.9W,  25, 1011,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  120,
20240802, 1800,  , DB, 10.5N,  96.4W,  25, 1011,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  100,
20240803, 0000,  , DB, 10.9N,  98.2W,  25, 1011,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  100,
20240803, 0600,  , DB, 11.1N,  99.5W,  25, 1011,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  100,
20240803, 1200,  , DB, 11.3N, 101.0W,  30, 1010,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  100,
20240803, 1800,  , DB, 11.6N, 102.2W,  30, 1010,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  100,
20240804, 0000,  , DB, 12.1N, 102.8W,  30, 1008,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  100,
20240804, 0600,  , DB, 12.7N, 103.2W,  30, 1008,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  120,
20240804, 1200,  , LO, 13.1N, 103.5W,  30, 1007,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  100,
20240804, 1800,  , LO, 13.5N, 104.1W,  30, 1007,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  100,
20240805, 0000,  , LO, 13.8N, 105.5W,  30, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  100,
20240805, 0600,  , LO, 14.0N, 105.7W,  35, 1006,    0,   60,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   60,
20240805, 1200,  , TS, 14.3N, 106.2W,  35, 1006,    0,   60,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   60,
20240805, 1800,  , TS, 15.2N, 107.3W,  35, 1005,   60,   60,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   60,
